#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data
#     DATA_TYPE                       H0>Definitive Hourly
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            Hourly averaged definitive multispacecraft interplanetary parameters data
#                                     OMNI Data Documentation: https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow.h
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data http://cohoweb.gsfc.nasa.gov/           
#                                     Recent OMNI 1-HR Updates News: https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     MODS                            created August 2003;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni2_h0_mrg1hr_00000000_v01
#     PI_NAME                         J.H. King, N. Papitashvili
#     PI_AFFILIATION                  ADNET, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Particles (space)
#                                     Electric Fields (space)
#                                     Activity Indices
#     GENERATED_BY                    King/Papitashvili
#     TIME_RESOLUTION                 1 hour
#     LOGICAL_SOURCE                  omni2_h0_mrg1hr
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, Hourly IMF and Plasma Data, and Energetic Proton                            
#     LOGICAL_SOURCE_DESCRIPTION       Fluxes, Time-Shifted to the Nose of the Earth's Bow Shock, plus Solar and Magnetic                    
#                                      Indices                                                                                               
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     https://omniweb.gsfc.nasa.gov/ow.html
#                                     http://cohoweb.gsfc.nasa.gov/
#                                     https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://VMO/NumericalData/OMNI/PT1H
#     CDFMAJOR                        ROW_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time_at_center_of_hour
#  2. Dst - 1-hour Dst index (1963/001-2014/366), Provisional Dst (2015/001-2016/366), Quick-look Dst (2017/001-2018/151), from WDC Kyoto
#
TIME_AT_CENTER_OF_HOUR  1-H_DST
30-07-2007 02:30:00.000     -10
30-07-2007 03:30:00.000      -5
30-07-2007 04:30:00.000     -10
30-07-2007 05:30:00.000     -14
30-07-2007 06:30:00.000     -16
30-07-2007 07:30:00.000     -15
30-07-2007 08:30:00.000     -12
30-07-2007 09:30:00.000      -8
30-07-2007 10:30:00.000      -7
30-07-2007 11:30:00.000     -10
30-07-2007 12:30:00.000     -14
30-07-2007 13:30:00.000     -11
30-07-2007 14:30:00.000     -10
30-07-2007 15:30:00.000     -12
30-07-2007 16:30:00.000     -14
30-07-2007 17:30:00.000     -15
30-07-2007 18:30:00.000     -13
30-07-2007 19:30:00.000     -13
30-07-2007 20:30:00.000     -11
30-07-2007 21:30:00.000     -10
30-07-2007 22:30:00.000      -7
30-07-2007 23:30:00.000      -5
31-07-2007 00:30:00.000      -4
31-07-2007 01:30:00.000      -3
31-07-2007 02:30:00.000      -4
31-07-2007 03:30:00.000      -6
31-07-2007 04:30:00.000      -6
31-07-2007 05:30:00.000      -9
31-07-2007 06:30:00.000     -12
31-07-2007 07:30:00.000     -13
31-07-2007 08:30:00.000     -15
31-07-2007 09:30:00.000     -15
31-07-2007 10:30:00.000     -14
31-07-2007 11:30:00.000     -10
31-07-2007 12:30:00.000     -11
31-07-2007 13:30:00.000     -10
31-07-2007 14:30:00.000      -7
31-07-2007 15:30:00.000      -8
31-07-2007 16:30:00.000      -4
31-07-2007 17:30:00.000       0
31-07-2007 18:30:00.000       2
31-07-2007 19:30:00.000       2
31-07-2007 20:30:00.000       1
31-07-2007 21:30:00.000      -4
31-07-2007 22:30:00.000      -7
31-07-2007 23:30:00.000      -8
01-08-2007 00:30:00.000     -11
01-08-2007 01:30:00.000     -13
01-08-2007 02:30:00.000     -11
01-08-2007 03:30:00.000      -5
01-08-2007 04:30:00.000       0
01-08-2007 05:30:00.000      -8
01-08-2007 06:30:00.000     -14
01-08-2007 07:30:00.000     -11
01-08-2007 08:30:00.000     -13
01-08-2007 09:30:00.000     -10
01-08-2007 10:30:00.000      -7
01-08-2007 11:30:00.000      -7
01-08-2007 12:30:00.000      -5
01-08-2007 13:30:00.000      -6
01-08-2007 14:30:00.000      -6
01-08-2007 15:30:00.000     -13
01-08-2007 16:30:00.000     -16
01-08-2007 17:30:00.000     -16
01-08-2007 18:30:00.000     -18
01-08-2007 19:30:00.000     -17
01-08-2007 20:30:00.000     -15
01-08-2007 21:30:00.000     -20
01-08-2007 22:30:00.000     -20
01-08-2007 23:30:00.000     -17
02-08-2007 00:30:00.000     -16
02-08-2007 01:30:00.000     -13
02-08-2007 02:30:00.000     -14
02-08-2007 03:30:00.000     -13
02-08-2007 04:30:00.000     -11
02-08-2007 05:30:00.000     -11
02-08-2007 06:30:00.000      -8
02-08-2007 07:30:00.000      -8
02-08-2007 08:30:00.000      -6
02-08-2007 09:30:00.000      -5
02-08-2007 10:30:00.000      -4
02-08-2007 11:30:00.000      -5
02-08-2007 12:30:00.000      -6
02-08-2007 13:30:00.000      -4
02-08-2007 14:30:00.000      -6
02-08-2007 15:30:00.000      -9
02-08-2007 16:30:00.000      -8
02-08-2007 17:30:00.000      -7
02-08-2007 18:30:00.000      -8
02-08-2007 19:30:00.000     -11
02-08-2007 20:30:00.000     -14
02-08-2007 21:30:00.000     -14
02-08-2007 22:30:00.000     -13
02-08-2007 23:30:00.000     -12
03-08-2007 00:30:00.000     -11
03-08-2007 01:30:00.000      -9
03-08-2007 02:30:00.000     -10
03-08-2007 03:30:00.000     -11
03-08-2007 04:30:00.000     -11
03-08-2007 05:30:00.000     -12
03-08-2007 06:30:00.000     -12
03-08-2007 07:30:00.000      -9
03-08-2007 08:30:00.000      -5
03-08-2007 09:30:00.000      -2
03-08-2007 10:30:00.000      -4
03-08-2007 11:30:00.000      -6
03-08-2007 12:30:00.000      -6
03-08-2007 13:30:00.000      -7
03-08-2007 14:30:00.000      -7
03-08-2007 15:30:00.000      -6
03-08-2007 16:30:00.000      -4
03-08-2007 17:30:00.000      -2
03-08-2007 18:30:00.000      -2
03-08-2007 19:30:00.000      -2
03-08-2007 20:30:00.000      -4
03-08-2007 21:30:00.000      -8
03-08-2007 22:30:00.000     -11
03-08-2007 23:30:00.000     -11
04-08-2007 00:30:00.000     -10
04-08-2007 01:30:00.000      -8
04-08-2007 02:30:00.000      -6
04-08-2007 03:30:00.000      -8
04-08-2007 04:30:00.000      -8
04-08-2007 05:30:00.000     -10
04-08-2007 06:30:00.000     -10
04-08-2007 07:30:00.000      -9
04-08-2007 08:30:00.000      -7
04-08-2007 09:30:00.000      -5
04-08-2007 10:30:00.000      -4
04-08-2007 11:30:00.000      -4
04-08-2007 12:30:00.000      -6
04-08-2007 13:30:00.000      -5
04-08-2007 14:30:00.000      -5
04-08-2007 15:30:00.000      -5
04-08-2007 16:30:00.000      -6
04-08-2007 17:30:00.000      -6
04-08-2007 18:30:00.000      -5
04-08-2007 19:30:00.000      -5
04-08-2007 20:30:00.000      -4
04-08-2007 21:30:00.000      -1
04-08-2007 22:30:00.000       2
04-08-2007 23:30:00.000       1
05-08-2007 00:30:00.000       0
05-08-2007 01:30:00.000       0
05-08-2007 02:30:00.000       1
05-08-2007 03:30:00.000       0
05-08-2007 04:30:00.000       0
05-08-2007 05:30:00.000       2
05-08-2007 06:30:00.000       3
05-08-2007 07:30:00.000       3
05-08-2007 08:30:00.000       2
05-08-2007 09:30:00.000       3
05-08-2007 10:30:00.000       4
05-08-2007 11:30:00.000       7
05-08-2007 12:30:00.000       7
05-08-2007 13:30:00.000       6
05-08-2007 14:30:00.000       6
05-08-2007 15:30:00.000       4
05-08-2007 16:30:00.000       8
05-08-2007 17:30:00.000       7
05-08-2007 18:30:00.000       6
05-08-2007 19:30:00.000       8
05-08-2007 20:30:00.000       8
05-08-2007 21:30:00.000       4
05-08-2007 22:30:00.000       1
05-08-2007 23:30:00.000       2
06-08-2007 00:30:00.000       1
06-08-2007 01:30:00.000       3
06-08-2007 02:30:00.000       6
06-08-2007 03:30:00.000       7
06-08-2007 04:30:00.000       6
06-08-2007 05:30:00.000       8
06-08-2007 06:30:00.000      12
06-08-2007 07:30:00.000      13
06-08-2007 08:30:00.000       8
06-08-2007 09:30:00.000       8
06-08-2007 10:30:00.000       8
06-08-2007 11:30:00.000       7
06-08-2007 12:30:00.000      13
06-08-2007 13:30:00.000      14
06-08-2007 14:30:00.000      13
06-08-2007 15:30:00.000      10
06-08-2007 16:30:00.000       9
06-08-2007 17:30:00.000      -2
06-08-2007 18:30:00.000      -1
06-08-2007 19:30:00.000       3
06-08-2007 20:30:00.000       0
06-08-2007 21:30:00.000     -10
06-08-2007 22:30:00.000     -14
06-08-2007 23:30:00.000      -9
07-08-2007 00:30:00.000      -6
07-08-2007 01:30:00.000      -8
07-08-2007 02:30:00.000     -22
07-08-2007 03:30:00.000     -17
07-08-2007 04:30:00.000     -19
07-08-2007 05:30:00.000     -22
07-08-2007 06:30:00.000     -26
07-08-2007 07:30:00.000     -27
07-08-2007 08:30:00.000     -31
07-08-2007 09:30:00.000     -25
07-08-2007 10:30:00.000     -21
07-08-2007 11:30:00.000     -19
07-08-2007 12:30:00.000     -18
07-08-2007 13:30:00.000     -12
07-08-2007 14:30:00.000     -12
07-08-2007 15:30:00.000     -13
07-08-2007 16:30:00.000     -17
07-08-2007 17:30:00.000     -19
07-08-2007 18:30:00.000     -17
07-08-2007 19:30:00.000     -18
07-08-2007 20:30:00.000     -17
07-08-2007 21:30:00.000     -20
07-08-2007 22:30:00.000     -23
07-08-2007 23:30:00.000     -21
08-08-2007 00:30:00.000     -16
08-08-2007 01:30:00.000     -13
08-08-2007 02:30:00.000     -14
08-08-2007 03:30:00.000     -16
08-08-2007 04:30:00.000     -17
08-08-2007 05:30:00.000     -19
08-08-2007 06:30:00.000     -20
08-08-2007 07:30:00.000     -17
08-08-2007 08:30:00.000     -18
08-08-2007 09:30:00.000     -18
08-08-2007 10:30:00.000     -21
08-08-2007 11:30:00.000     -20
08-08-2007 12:30:00.000     -16
08-08-2007 13:30:00.000     -13
08-08-2007 14:30:00.000     -11
08-08-2007 15:30:00.000     -12
08-08-2007 16:30:00.000     -13
08-08-2007 17:30:00.000     -15
08-08-2007 18:30:00.000     -15
08-08-2007 19:30:00.000     -16
08-08-2007 20:30:00.000     -15
08-08-2007 21:30:00.000     -15
08-08-2007 22:30:00.000     -18
08-08-2007 23:30:00.000     -18
09-08-2007 00:30:00.000     -17
09-08-2007 01:30:00.000     -14
09-08-2007 02:30:00.000     -11
09-08-2007 03:30:00.000     -10
09-08-2007 04:30:00.000     -10
09-08-2007 05:30:00.000     -12
09-08-2007 06:30:00.000     -15
09-08-2007 07:30:00.000     -15
09-08-2007 08:30:00.000     -10
09-08-2007 09:30:00.000      -7
09-08-2007 10:30:00.000      -9
09-08-2007 11:30:00.000     -13
09-08-2007 12:30:00.000     -12
09-08-2007 13:30:00.000     -12
09-08-2007 14:30:00.000     -11
09-08-2007 15:30:00.000      -9
09-08-2007 16:30:00.000      -6
09-08-2007 17:30:00.000      -5
09-08-2007 18:30:00.000      -6
09-08-2007 19:30:00.000      -8
09-08-2007 20:30:00.000      -9
09-08-2007 21:30:00.000     -10
09-08-2007 22:30:00.000      -8
09-08-2007 23:30:00.000      -5
10-08-2007 00:30:00.000      -3
10-08-2007 01:30:00.000      -3
10-08-2007 02:30:00.000      -2
10-08-2007 03:30:00.000      -1
10-08-2007 04:30:00.000       0
10-08-2007 05:30:00.000      -2
10-08-2007 06:30:00.000      -6
10-08-2007 07:30:00.000      -8
10-08-2007 08:30:00.000      -5
10-08-2007 09:30:00.000      -4
10-08-2007 10:30:00.000      -4
10-08-2007 11:30:00.000     -12
10-08-2007 12:30:00.000     -14
10-08-2007 13:30:00.000      -7
10-08-2007 14:30:00.000     -19
10-08-2007 15:30:00.000     -27
10-08-2007 16:30:00.000     -24
10-08-2007 17:30:00.000     -22
10-08-2007 18:30:00.000     -20
10-08-2007 19:30:00.000     -24
10-08-2007 20:30:00.000     -25
10-08-2007 21:30:00.000     -26
10-08-2007 22:30:00.000     -27
10-08-2007 23:30:00.000     -26
11-08-2007 00:30:00.000     -27
11-08-2007 01:30:00.000     -30
11-08-2007 02:30:00.000     -28
11-08-2007 03:30:00.000     -23
11-08-2007 04:30:00.000     -21
11-08-2007 05:30:00.000     -20
11-08-2007 06:30:00.000     -19
11-08-2007 07:30:00.000     -18
11-08-2007 08:30:00.000     -18
11-08-2007 09:30:00.000     -15
11-08-2007 10:30:00.000     -17
11-08-2007 11:30:00.000     -16
11-08-2007 12:30:00.000     -15
11-08-2007 13:30:00.000     -12
11-08-2007 14:30:00.000      -8
11-08-2007 15:30:00.000      -8
11-08-2007 16:30:00.000     -10
11-08-2007 17:30:00.000     -12
11-08-2007 18:30:00.000     -16
11-08-2007 19:30:00.000     -17
11-08-2007 20:30:00.000     -18
11-08-2007 21:30:00.000     -18
11-08-2007 22:30:00.000     -18
11-08-2007 23:30:00.000     -15
12-08-2007 00:30:00.000     -14
12-08-2007 01:30:00.000     -12
12-08-2007 02:30:00.000     -15
12-08-2007 03:30:00.000     -16
12-08-2007 04:30:00.000     -16
12-08-2007 05:30:00.000     -13
12-08-2007 06:30:00.000     -13
12-08-2007 07:30:00.000     -12
12-08-2007 08:30:00.000     -11
12-08-2007 09:30:00.000     -13
12-08-2007 10:30:00.000     -18
12-08-2007 11:30:00.000     -21
12-08-2007 12:30:00.000     -20
12-08-2007 13:30:00.000     -17
12-08-2007 14:30:00.000     -14
12-08-2007 15:30:00.000     -13
12-08-2007 16:30:00.000     -12
12-08-2007 17:30:00.000     -13
12-08-2007 18:30:00.000     -17
12-08-2007 19:30:00.000     -19
12-08-2007 20:30:00.000     -17
12-08-2007 21:30:00.000     -14
12-08-2007 22:30:00.000     -13
12-08-2007 23:30:00.000     -11
13-08-2007 00:30:00.000     -12
13-08-2007 01:30:00.000      -9
13-08-2007 02:30:00.000      -7
13-08-2007 03:30:00.000      -6
13-08-2007 04:30:00.000      -5
13-08-2007 05:30:00.000      -7
13-08-2007 06:30:00.000     -10
13-08-2007 07:30:00.000     -10
13-08-2007 08:30:00.000      -9
13-08-2007 09:30:00.000      -9
13-08-2007 10:30:00.000     -12
13-08-2007 11:30:00.000     -15
13-08-2007 12:30:00.000     -17
13-08-2007 13:30:00.000     -17
13-08-2007 14:30:00.000     -16
13-08-2007 15:30:00.000     -11
13-08-2007 16:30:00.000      -7
13-08-2007 17:30:00.000      -5
13-08-2007 18:30:00.000      -7
13-08-2007 19:30:00.000      -8
13-08-2007 20:30:00.000      -9
13-08-2007 21:30:00.000     -12
13-08-2007 22:30:00.000     -11
13-08-2007 23:30:00.000      -9
14-08-2007 00:30:00.000     -10
14-08-2007 01:30:00.000     -11
14-08-2007 02:30:00.000     -10
14-08-2007 03:30:00.000      -8
14-08-2007 04:30:00.000      -5
14-08-2007 05:30:00.000      -5
14-08-2007 06:30:00.000      -5
14-08-2007 07:30:00.000      -6
14-08-2007 08:30:00.000      -7
14-08-2007 09:30:00.000     -10
14-08-2007 10:30:00.000     -10
14-08-2007 11:30:00.000     -11
14-08-2007 12:30:00.000      -8
14-08-2007 13:30:00.000      -5
14-08-2007 14:30:00.000      -4
14-08-2007 15:30:00.000      -4
14-08-2007 16:30:00.000      -1
14-08-2007 17:30:00.000       0
14-08-2007 18:30:00.000       1
14-08-2007 19:30:00.000      -1
14-08-2007 20:30:00.000      -4
14-08-2007 21:30:00.000      -6
14-08-2007 22:30:00.000       0
14-08-2007 23:30:00.000       5
15-08-2007 00:30:00.000       2
15-08-2007 01:30:00.000       1
15-08-2007 02:30:00.000       0
15-08-2007 03:30:00.000      -4
15-08-2007 04:30:00.000      -7
15-08-2007 05:30:00.000      -7
15-08-2007 06:30:00.000      -3
15-08-2007 07:30:00.000       0
15-08-2007 08:30:00.000       3
15-08-2007 09:30:00.000       0
15-08-2007 10:30:00.000      -2
15-08-2007 11:30:00.000      -3
15-08-2007 12:30:00.000       1
15-08-2007 13:30:00.000      -1
15-08-2007 14:30:00.000      -2
15-08-2007 15:30:00.000      -1
15-08-2007 16:30:00.000       0
15-08-2007 17:30:00.000      -4
15-08-2007 18:30:00.000      -3
15-08-2007 19:30:00.000      -4
15-08-2007 20:30:00.000      -7
15-08-2007 21:30:00.000      -9
15-08-2007 22:30:00.000      -5
15-08-2007 23:30:00.000      -5
16-08-2007 00:30:00.000      -7
16-08-2007 01:30:00.000     -10
16-08-2007 02:30:00.000     -13
16-08-2007 03:30:00.000     -13
16-08-2007 04:30:00.000     -10
16-08-2007 05:30:00.000      -7
16-08-2007 06:30:00.000      -7
16-08-2007 07:30:00.000      -6
16-08-2007 08:30:00.000      -5
16-08-2007 09:30:00.000      -3
16-08-2007 10:30:00.000       0
16-08-2007 11:30:00.000       3
16-08-2007 12:30:00.000       1
16-08-2007 13:30:00.000      -1
16-08-2007 14:30:00.000      -2
16-08-2007 15:30:00.000      -3
16-08-2007 16:30:00.000      -2
16-08-2007 17:30:00.000      -4
16-08-2007 18:30:00.000      -8
16-08-2007 19:30:00.000     -12
16-08-2007 20:30:00.000     -17
16-08-2007 21:30:00.000     -17
16-08-2007 22:30:00.000     -14
16-08-2007 23:30:00.000     -11
17-08-2007 00:30:00.000     -12
17-08-2007 01:30:00.000     -10
17-08-2007 02:30:00.000      -9
17-08-2007 03:30:00.000      -4
17-08-2007 04:30:00.000      -4
17-08-2007 05:30:00.000      -2
17-08-2007 06:30:00.000      -1
17-08-2007 07:30:00.000       1
17-08-2007 08:30:00.000       1
17-08-2007 09:30:00.000      -2
17-08-2007 10:30:00.000      -4
17-08-2007 11:30:00.000      -3
17-08-2007 12:30:00.000       2
17-08-2007 13:30:00.000       2
17-08-2007 14:30:00.000       0
17-08-2007 15:30:00.000      -3
17-08-2007 16:30:00.000      -2
17-08-2007 17:30:00.000      -2
17-08-2007 18:30:00.000      -2
17-08-2007 19:30:00.000      -4
17-08-2007 20:30:00.000      -6
17-08-2007 21:30:00.000      -7
17-08-2007 22:30:00.000      -6
17-08-2007 23:30:00.000     -10
18-08-2007 00:30:00.000      -7
18-08-2007 01:30:00.000      -4
18-08-2007 02:30:00.000       0
18-08-2007 03:30:00.000       2
18-08-2007 04:30:00.000       3
18-08-2007 05:30:00.000       3
18-08-2007 06:30:00.000       2
18-08-2007 07:30:00.000       3
18-08-2007 08:30:00.000       3
18-08-2007 09:30:00.000       2
18-08-2007 10:30:00.000       1
18-08-2007 11:30:00.000       0
18-08-2007 12:30:00.000       1
18-08-2007 13:30:00.000       1
18-08-2007 14:30:00.000       3
18-08-2007 15:30:00.000       2
18-08-2007 16:30:00.000       1
18-08-2007 17:30:00.000       4
18-08-2007 18:30:00.000       7
18-08-2007 19:30:00.000      11
18-08-2007 20:30:00.000       9
18-08-2007 21:30:00.000       7
18-08-2007 22:30:00.000       8
18-08-2007 23:30:00.000      11
19-08-2007 00:30:00.000      10
19-08-2007 01:30:00.000       8
19-08-2007 02:30:00.000       7
19-08-2007 03:30:00.000      10
19-08-2007 04:30:00.000      10
19-08-2007 05:30:00.000       9
19-08-2007 06:30:00.000       8
19-08-2007 07:30:00.000       6
19-08-2007 08:30:00.000       6
19-08-2007 09:30:00.000       7
19-08-2007 10:30:00.000       5
19-08-2007 11:30:00.000       2
19-08-2007 12:30:00.000       5
19-08-2007 13:30:00.000       7
19-08-2007 14:30:00.000       9
19-08-2007 15:30:00.000       7
19-08-2007 16:30:00.000       3
19-08-2007 17:30:00.000       4
19-08-2007 18:30:00.000       3
19-08-2007 19:30:00.000       2
19-08-2007 20:30:00.000      -1
19-08-2007 21:30:00.000      -3
19-08-2007 22:30:00.000      -4
19-08-2007 23:30:00.000      -1
20-08-2007 00:30:00.000      -2
20-08-2007 01:30:00.000      -6
20-08-2007 02:30:00.000      -2
20-08-2007 03:30:00.000       1
20-08-2007 04:30:00.000       2
20-08-2007 05:30:00.000       2
20-08-2007 06:30:00.000       3
20-08-2007 07:30:00.000       3
20-08-2007 08:30:00.000       3
20-08-2007 09:30:00.000       1
20-08-2007 10:30:00.000      -1
20-08-2007 11:30:00.000       0
20-08-2007 12:30:00.000       3
20-08-2007 13:30:00.000       5
20-08-2007 14:30:00.000       3
20-08-2007 15:30:00.000       1
20-08-2007 16:30:00.000       2
20-08-2007 17:30:00.000       4
20-08-2007 18:30:00.000       8
20-08-2007 19:30:00.000       8
20-08-2007 20:30:00.000       7
20-08-2007 21:30:00.000       5
20-08-2007 22:30:00.000       4
20-08-2007 23:30:00.000       2
21-08-2007 00:30:00.000       0
21-08-2007 01:30:00.000      -6
21-08-2007 02:30:00.000      -3
21-08-2007 03:30:00.000       3
21-08-2007 04:30:00.000      11
21-08-2007 05:30:00.000      15
21-08-2007 06:30:00.000      13
21-08-2007 07:30:00.000      12
21-08-2007 08:30:00.000      12
21-08-2007 09:30:00.000      12
21-08-2007 10:30:00.000      10
21-08-2007 11:30:00.000      10
21-08-2007 12:30:00.000       6
21-08-2007 13:30:00.000       7
21-08-2007 14:30:00.000      10
21-08-2007 15:30:00.000       9
21-08-2007 16:30:00.000       7
21-08-2007 17:30:00.000       4
21-08-2007 18:30:00.000       0
21-08-2007 19:30:00.000      -2
21-08-2007 20:30:00.000      -3
21-08-2007 21:30:00.000      -3
21-08-2007 22:30:00.000      -1
21-08-2007 23:30:00.000       1
22-08-2007 00:30:00.000       1
22-08-2007 01:30:00.000      -2
22-08-2007 02:30:00.000      -1
22-08-2007 03:30:00.000       1
22-08-2007 04:30:00.000       6
22-08-2007 05:30:00.000      11
22-08-2007 06:30:00.000      13
22-08-2007 07:30:00.000      14
22-08-2007 08:30:00.000      12
22-08-2007 09:30:00.000      10
22-08-2007 10:30:00.000       6
22-08-2007 11:30:00.000       3
22-08-2007 12:30:00.000       1
22-08-2007 13:30:00.000       1
22-08-2007 14:30:00.000       2
22-08-2007 15:30:00.000      -4
22-08-2007 16:30:00.000      -3
22-08-2007 17:30:00.000      -3
22-08-2007 18:30:00.000      -5
22-08-2007 19:30:00.000      -5
22-08-2007 20:30:00.000      -5
22-08-2007 21:30:00.000      -5
22-08-2007 22:30:00.000      -4
22-08-2007 23:30:00.000      -3
23-08-2007 00:30:00.000      -2
23-08-2007 01:30:00.000       0
23-08-2007 02:30:00.000       0
23-08-2007 03:30:00.000       1
23-08-2007 04:30:00.000       2
23-08-2007 05:30:00.000       3
23-08-2007 06:30:00.000       4
23-08-2007 07:30:00.000       3
23-08-2007 08:30:00.000       3
23-08-2007 09:30:00.000       1
23-08-2007 10:30:00.000       1
23-08-2007 11:30:00.000       1
23-08-2007 12:30:00.000       4
23-08-2007 13:30:00.000       5
23-08-2007 14:30:00.000       5
23-08-2007 15:30:00.000       3
23-08-2007 16:30:00.000       2
23-08-2007 17:30:00.000       2
23-08-2007 18:30:00.000       0
23-08-2007 19:30:00.000       1
23-08-2007 20:30:00.000       2
23-08-2007 21:30:00.000       1
23-08-2007 22:30:00.000       2
23-08-2007 23:30:00.000       2
24-08-2007 00:30:00.000       3
24-08-2007 01:30:00.000       1
24-08-2007 02:30:00.000       0
24-08-2007 03:30:00.000       0
24-08-2007 04:30:00.000       2
24-08-2007 05:30:00.000       2
24-08-2007 06:30:00.000       2
24-08-2007 07:30:00.000       3
24-08-2007 08:30:00.000       4
24-08-2007 09:30:00.000       5
24-08-2007 10:30:00.000       7
24-08-2007 11:30:00.000       8
24-08-2007 12:30:00.000       7
24-08-2007 13:30:00.000       8
24-08-2007 14:30:00.000      10
24-08-2007 15:30:00.000       8
24-08-2007 16:30:00.000      11
24-08-2007 17:30:00.000      11
24-08-2007 18:30:00.000      11
24-08-2007 19:30:00.000      10
24-08-2007 20:30:00.000       5
24-08-2007 21:30:00.000       4
24-08-2007 22:30:00.000       3
24-08-2007 23:30:00.000       6
25-08-2007 00:30:00.000       8
25-08-2007 01:30:00.000       5
25-08-2007 02:30:00.000       3
25-08-2007 03:30:00.000       4
25-08-2007 04:30:00.000       3
25-08-2007 05:30:00.000       0
25-08-2007 06:30:00.000       0
25-08-2007 07:30:00.000       1
25-08-2007 08:30:00.000       1
25-08-2007 09:30:00.000       7
25-08-2007 10:30:00.000      11
25-08-2007 11:30:00.000      10
25-08-2007 12:30:00.000       9
25-08-2007 13:30:00.000       6
25-08-2007 14:30:00.000       4
25-08-2007 15:30:00.000       6
25-08-2007 16:30:00.000       5
25-08-2007 17:30:00.000       1
25-08-2007 18:30:00.000      -3
25-08-2007 19:30:00.000      -9
25-08-2007 20:30:00.000      -8
25-08-2007 21:30:00.000      -6
25-08-2007 22:30:00.000      -4
25-08-2007 23:30:00.000      -4
26-08-2007 00:30:00.000      -6
26-08-2007 01:30:00.000      -7
26-08-2007 02:30:00.000      -6
26-08-2007 03:30:00.000      -7
26-08-2007 04:30:00.000      -6
26-08-2007 05:30:00.000      -5
26-08-2007 06:30:00.000      -2
26-08-2007 07:30:00.000      -4
26-08-2007 08:30:00.000      -2
26-08-2007 09:30:00.000       0
26-08-2007 10:30:00.000       1
26-08-2007 11:30:00.000      -1
26-08-2007 12:30:00.000       0
26-08-2007 13:30:00.000       7
26-08-2007 14:30:00.000       7
26-08-2007 15:30:00.000       9
26-08-2007 16:30:00.000      13
26-08-2007 17:30:00.000      14
26-08-2007 18:30:00.000      -9
26-08-2007 19:30:00.000      -3
26-08-2007 20:30:00.000      -2
